Year,Code,Economy,GEDI Ranking,GEDI Score,Perceived Capabilities ,Perceived Opportunities ,Fear of Failure Rate ,Entrepreneurial Intention ,Know Startup Entrepreneur Rate ,Entrepreneurship as Desirable Career Choice,High Status Successful Entrepreneurship ,Media Attention for Entrepreneurship ,Nascent Entrepreneurship Rate ,New Business Ownership Rate ,Total early-stage Entrepreneurial Activity (TEA),Established Business Ownership Rate ,Necessity-Driven Entrepreneurial Activity: Relative Prevalence,Improvement-Driven Opportunity Entrepreneurial Activity: Relative Prevalence,Total early-stage Entrepreneurial Activity for Male Working Age Population,Total early-stage Entrepreneurial Activity for Female Working Age Population,Informal Investors Rate,Growth Expectation early-stage Entrepreneurial Activity: Relative Prevalence,New Product early-stage Entrepreneurial Activity,International Orientation early-stage Entrepreneurial Activity,Financing for entrepreneurs,Governmental support and policies,Taxes and bureaucracy,Governmental programs,Basic-school Entrepreneurial Education and training,Post-school entrepreneurial education and training,R&D Transfer,Commercial and professional infrastructure,Internal market dynamics,Internal market openness,Physical and services infrastructure,Cultural and social norms,WVSV10,WVSV100,WVSV11,WVSV12,WVSV13,WVSV134,WVSV137,WVSV14,WVSV144,WVSV145,WVSV146,WVSV147,WVSV148,WVSV15,WVSV150,WVSV152,WVSV16,WVSV17,WVSV18,WVSV181,WVSV182,WVSV188,WVSV19,WVSV190,WVS191,WVSV192,WVSV193,WVSV196,WVSV20,WVSV21,WVSV22,WVSV229,WVSV23,WVSV233,WVSV235,WVSV236,WVSV237,WVSV238,WVSV239,WVSV25,WVSV30,WVSV32,WVSV34,WVSV49,WVSV55,WVSV58,WVSV59,WVSV6,WVSV67,WVSV68,WVSV69,WVSV70,WVSV71,WVSV73,WVSV74,WVSV74B,WVSV75,WVSV76,WVSV77,WVSV78,WVSV79,WVSV8,WVSV82,WVSV83,WVSV96,WVSV97,WVSV98,WVSV99
2014,,Honduras,101,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,,Hong Kong,35,46.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.879,3.952,2.313,1.274,1.42,6.308,5.583,1.207,6.67,5.633,6.446,2.332,1.392,1.812,1.699,4.812,1.308,1.563,1.57,2.4,2.125,3.666,1.891,3.586,3.469,7.258,7.077,4.492,1.849,1.823,1.69,2.959,6.823,5.648,1.635,1.152,1.749,3.245,4.646,0.447,0.28,0.284,0.263,2.188,6.866,-4,6.622,1.776,2.043,1.355,1.758,2.974,4.053,2.889,2.975,2.392,3.185,4.19,2.929,2.634,3.14,1.922,1.573,1.88,5.298,5.7,6.029,3.921
2014,36,Hungary,43,44.5,40.94,23.4,41.96,13.89,28.72,47.39,72.38,33.47,5.56,3.87,9.33,7.95,33.19,36.27,13.48,5.29,4.17,41.32,41.08,23.33,2.63,2.43,1.93,2.41,1.68,2.82,2.41,3.29,3.13,2.62,3.94,2.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,,Iceland,12,67.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,91,India,76,31.3,36.7,38.91,37.67,7.66,23.06,57.93,66.16,56.62,4.12,2.54,6.6,3.73,31.71,36.54,8.52,4.58,1.35,9.81,57.48,4.6,3.11,3,2.43,2.94,2.33,3.09,2.86,3.4,3.45,2.87,3.96,3.43,1.890576,4.869703,2.02783,1.381404,1.373814,5.161923,5.104997,1.366224,33.19671,3.588868,2.98229,1.311195,1.212524,1.500316,1.510436,5.895636,1.402277,1.422517,1.394054,1.758381,1.936116,2.72802,1.419987,2.529412,2.44086,5.638836,6.151803,5.239722,1.452245,1.434535,1.602783,3.554712,5.006958,4.716003,1.54649,1.428843,2.215686,2.703985,4.457938,0.8127767,0.6331436,0.8716003,0.8475648,1.695762,5.249842,1.82859,4.870968,2.201139,1.788741,1.769766,1.653384,2.855155,2.970904,3.339026,2.623656,2.724225,2.700822,2.968374,2.925996,2.896268,2.774826,1.745098,1.631879,1.685009,5.457306,5.278305,4.734978,4.604048
2014,62,Indonesia,68,34.3,60.2,45.46,38.12,27.36,68.06,72.86,77.96,84.79,4.38,10.12,14.2,11.9,20.52,37.95,13.23,15.16,5.44,5.87,47.16,7.69,3.03,2.91,2.48,2.57,2.6,3.31,2.63,2.96,3.56,2.89,3.46,3.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,98,Iran,100,24.2,59.45,27.68,32.7,25.48,35.16,52.26,75.61,55.09,7.52,8.68,16.02,10.92,38.69,49.58,21.45,10.47,10.42,29.11,19.43,3.49,1.89,1.75,1.57,1.6,1.75,2.22,2.08,2.15,3.18,1.69,3.98,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,353,Ireland,19,61.8,47.24,33.36,39.33,7.16,35.79,49.39,76.88,75.68,4.36,2.46,6.53,9.91,29.65,48.56,8.87,4.23,3.38,34.18,50.13,24.26,2.87,3.24,2.64,3.26,2.09,2.95,2.82,3.29,2.59,3.13,3.71,2.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,,Israel,21,59.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,39,Italy,50,40.9,31.31,26.57,49.1,11.4,24.22,65.05,72.09,48.28,3.18,1.28,4.42,4.27,13.59,38.58,5.71,3.15,2.79,14.16,68.92,20.78,2.55,2.4,1.5,2.08,1.68,2.33,2.18,2.83,3.5,2.61,2.92,2.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,876,Jamaica,75,31.4,81.23,57.05,22.04,35.33,44.04,83.5,84.05,83.9,7.94,11.9,19.27,14.44,32.09,33.51,21.26,17.34,7.51,11.17,18.63,10.11,2.24,2.2,1.99,2.34,2.07,3.03,1.97,2.86,2.9,2.22,3.43,2.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,81,Japan,36,46.1,12.23,7.27,54.51,2.52,15.59,30.98,55.81,58.7,2.71,1.26,3.83,7.18,18.82,68.24,6.12,1.5,0.85,33.1,47.4,11.2,3.01,3.12,2.56,2.8,1.64,2.82,3.15,2.44,3.92,2.85,4.47,2.58,1.696684,4.196889,2.383954,1.322964,1.648792,5.583299,3.090872,1.127302,6.405649,4.62546,4.940237,1.366353,0.6561605,1.683586,0.3872288,4.169873,1.354073,1.522309,1.322145,1.584937,1.612771,3.543594,1.956201,3.504707,3.308637,6.260745,6.26361,2.914449,1.549325,1.950471,1.663528,2.566517,6.711011,5.044208,1.458453,-0.7965616,1.862055,3.033156,2.780598,0.1461318,0.0278346,0.0302906,0.0487106,1.227589,5.348752,1.542366,5.613181,1.583709,2.66885,1.296357,2.640606,3.131396,4.506754,3.718379,3.335244,3.107245,3.60745,4.256242,3.363078,3.026607,3.61973,1.438805,1.618911,1.84077,4.643062,3.243553,3.477691,3.667622
2014,,Jordan,73,31.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.98,3.846667,1.8575,1.564167,1.605,6.601667,5.440833,1.269167,49.25917,3.156667,1.359167,1.183333,1,1.8525,1.53,9.7575,1.235,1.720833,1.725833,2.600833,2.239167,3.3825,1.2025,3.496667,3.311667,7.636667,7.355,5.225,1.635,1.438333,1.754167,4.061667,6.61,1.233333,1.61,-0.4541667,2.389167,3.45,4.964167,0.155,0.06,0.1308333,0.0658333,1.195833,7.265833,3.271667,5.33,1.956667,2.261667,1.181667,1.1375,2.559167,3.253333,2.155,1.991667,1.826667,1.903333,3.476667,2.076667,1.905833,1.641667,1.451667,1.92,1.965,7.125,6.589167,3.715,2.9875
2014,701,Kazakhstan,80,30.6,52.54,26.5,23.83,15.41,63.08,78.62,74.35,82.97,8.1,6.19,13.72,7.43,26.39,33.68,14.34,13.17,9.48,31.25,37.15,13.66,2.21,3.49,2.65,2.92,2.41,2.73,2.13,3.11,3.06,2.3,3.58,3.4,1.799333,4.632667,2.312,1.568,1.153333,7.814,7.378,1.245333,39.974,5.042667,5.323333,1.437333,1.1,1.877333,1.829333,7.318,1.401333,1.474667,1.554,1.856,1.866,3.487333,1.898,3.429333,2.679333,8.154,8.336667,4.832667,1.702667,1.667333,1.716,2.728667,7.254667,5.766667,1.508,-0.9233333,2.027333,3.09,5.297333,0.1173333,0.066,0.0646667,0.076,1.587333,7.037333,1.639333,6.049333,1.811333,2.42,1.328,1.511333,3.348667,3.630667,3.657333,2.775333,-4,3.23,4.152667,2.682,3.302,2.608,1.585333,1.947333,1.966,5.339333,6.66,4.024667,4.838
2014,,Kenya,102,23.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,965,Kuwait,44,44.3,,,,,,,,,,,,,,,,,,,,,2.67,1.9,2.45,1.93,1.52,2.57,2.09,3.06,3.89,2.05,3.5,2.68,1.636224,3.752111,1.710668,1.581734,1.486569,6.007675,5.821182,1.396777,-4,-4,-4,0.9739064,-4,1.719877,1.148887,-4,1.322333,1.635457,1.71604,1.818112,1.67383,3.663085,1.262471,3.542594,3.418266,7.996163,7.609363,4.489639,1.61013,1.437452,1.706063,2.270146,6.95472,4.356101,1.123561,-0.9301612,1.072909,2.097467,4.974674,0.0429777,-0.2732157,0.0445127,-0.2847276,1.262471,7.703761,2.24482,6.790483,1.847276,2.126631,1.277053,1.105909,2.353031,3.023024,2.386032,2.088258,2.005372,1.914045,3.098235,2.122794,2.244052,1.796623,1.200307,1.66462,1.729854,6.353031,5.638526,3.902533,3.360706
2014,383,Kosovo,,,65.2,65.62,26.73,6.31,49.42,68.28,76.18,57.22,2.46,1.79,4.03,2.06,22.01,29.13,4.78,3.3,3.73,18.81,48.26,33.43,2.08,2.17,3.07,2.21,1.86,2.87,1.96,3.31,3.07,2.61,4.06,3.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,,Lebanon,55,38.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.034167,4.256667,2.006667,1.676667,1.601667,5.524167,5.5525,1.483333,50.05167,3.306667,2.7075,1.240833,1.0125,1.813333,1.468333,8.188333,1.530833,1.755,1.691667,2.200833,1.974167,3.336667,1.664167,3.250833,3.241667,6.901667,6.49,4.488333,1.713333,1.825833,1.769167,3.475833,6.459167,5.513333,1.561667,-0.265,1.820833,2.9225,5.784167,0.3233333,0.2225,0.2933333,0.2375,1.646667,6.940833,1.489167,5.9925,1.925833,2.026667,1.3975,1.424167,2.475,2.961667,2.5,2.379167,2.3425,2.395833,3.0525,2.53,2.5025,2.560833,1.476667,1.689167,1.7075,5.740833,4.930833,4.294167,4.016667
2014,371,Latvia,28,48.4,,,,,,,,,,,,,,,,,,,,,2.55,2.6,2.5,2.75,2.51,3.17,2.33,3.74,2.27,2.78,4,2.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,60,Malaysia,45,44.1,38.4,43.4,26.75,11.63,44.58,50.37,49.95,69.85,1.36,4.55,5.91,8.46,17.54,63.99,5.1,6.78,6.13,11.39,30.04,2.41,3.34,3.35,2.86,3.28,2.45,3.12,2.68,3.31,3.55,2.83,4.08,3.54,1.473846,3.636923,1.763846,1.283077,1.563846,6.208462,6.57,1.350769,37.37462,3.005385,2.052308,1.471538,1.016154,1.756154,1.357692,9.027692,1.253846,1.396154,1.599231,1.515385,1.346154,3.850769,1.361538,3.789231,3.73,7.849231,7.949231,3.979231,1.693846,1.750769,1.893077,2.494615,7.133846,6.319231,1.499231,1.162308,1.676923,3.588462,5.99,0.4123077,0.1230769,0.16,0.1338462,1.335385,7.500769,2.294615,6.491538,1.758462,2.502308,1.518462,1.505385,2.851538,3.163846,3.574615,2.443846,-4,2.993077,3.973077,2.37,2.292308,2.171538,1.22,1.81,1.916154,6.66,6.089231,5.969231,3.533846
2014,,Liberia,99,24.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,370,Lithuania,26,49.6,33.44,31.66,44.77,19.65,32.37,68.81,58.33,55.14,6.07,5.34,11.32,7.84,19.61,43.78,16.19,6.78,7.07,34.32,49.13,23.16,3.19,2.39,2.46,2.72,2.37,3.07,2.61,3.9,3.38,2.66,4.19,3.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,352,Luxembourg,,,37.56,42.54,42.01,11.86,34.62,40.66,68.18,43.54,4.94,2.33,7.14,3.7,11.81,59.81,8.89,5.32,6.06,28.55,71.27,41.84,2.76,3.41,3.22,3.47,2.13,2.9,2.98,3.5,2.76,3.05,4.04,2.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,,Macedonia,63,36.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,,Madagascar,112,19.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,,Malawi,108,20.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,52,Mexico,58,38.2,53.48,48.87,29.61,17.4,47.73,53.22,50.76,45.48,12.66,6.39,18.99,4.48,22.46,50.04,19.74,18.31,7.95,13.3,46.31,8.65,2.2,2.27,1.87,2.69,2,3.12,2.44,2.64,2.81,2.21,3.29,2.99,1.387,3.3025,2.032,1.615,1.6195,5.8775,5.448,1.2515,48.8095,3.3755,3.0455,1.262,1.0595,1.7615,1.8095,9.363,1.221,1.6545,1.7305,1.344,1.2555,3.395,1.647,3.162,2.803,7.2835,7.769,5.5675,1.5655,1.4545,1.814,3.7125,8.5125,6.0595,1.6175,1.2415,2.3725,3.283,3.151,1.0435,0.216,0.3105,0.285,1.561,8.3995,2.263,6.996,1.574,2.2265,1.254,1.2085,2.8295,4.825,2.5615,2.198,-4,2.729,3.964,2.6185,2.013,2.283,1.192,1.8375,1.8555,5.3175,5.8655,4.5405,3.619
2014,,Mali,115,18.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,,Mauritania,117,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,,Morocco,84,29.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.050833,3.0475,1.955833,1.57,1.329167,7.198333,5.988333,1.361667,49.015,-4,1.904167,0.9116667,0.9983333,1.760833,1.189167,9.814167,1.434167,1.7625,1.8075,1.954167,1.804167,3.435833,1.224167,2.628333,2.57,6.140833,5.31,2.084167,1.746667,1.7075,1.703333,2.815,5.773333,6.33,1.608333,1.01,1.946667,3.449167,3.265833,-0.0225,-0.0808333,-0.0358333,-0.0383333,1.210833,5.249167,1.755833,5.5,2.2475,1.744167,0.6766667,0.825,2.523333,3.335,3.200833,-4,2.0775,2.8225,3.030833,2.031667,2.148333,1.746667,1.201667,1.845833,1.815833,3.2075,2.5875,2.748333,1.8725
2014,,Moldova,77,31.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,,Montenegro,53,39.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,31,Netherlands,9,69,44.26,45.55,34.79,9.29,33.5,79.11,67.77,55.66,5.15,4.53,9.46,9.59,15.67,62.77,11.62,7.27,3.3,19.5,39.88,15.87,2.81,2.59,3.13,3.15,2.85,3.17,2.88,3.68,2.85,3.4,4.82,3.58,1.725026,4.460568,2.103575,1.39327,1.686646,6.597266,4.501052,1.092008,55813.3,5.463197,5.823344,1.546793,1.499474,1.799685,1.648265,4.105152,1.139853,1.525237,1.629338,1.670347,1.18612,3.752366,1.860673,3.770242,3.714511,7.312829,7.205573,4.073607,1.770768,1.743954,1.770242,2.494615,7.402734,6.625131,1.347003,-1.361725,1.719243,2.890116,3.58307,0.402734,0.1146162,0.1855941,0.0404837,2.045741,6.465825,1.600946,6.801262,1.627234,1.481598,1.130915,1.025762,3.115668,4.630389,3.245005,2.913249,2.680862,4.201893,4.239748,3.121451,2.905889,3.667192,1.817035,1.662986,1.967928,5.17245,4.3449,5.48265,4.376446
2014,,Mozambique,106,21.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,,Namibia,62,36.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,,Nigeria,74,31.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.654918,4.287663,1.541785,1.610574,1.2166,6.453098,5.44116,1.581012,50.48607,1.69585,1.473565,1.043206,1.006254,1.849346,1.607732,9.031268,1.424105,1.812962,1.627061,1.681637,1.544628,2.754974,1.289937,2.820352,2.471291,7.587265,7.511086,5.783968,1.69187,1.359295,1.739056,3.89369,6.262081,3.407618,1.677658,1.218306,1.998863,3.734508,5.179079,1.724844,0.298465,0.3069926,0.4235361,1.236498,7.179079,1.596362,5.64241,1.623081,2.095509,1.341671,1.309267,1.704377,2.354747,3.063673,2.127345,-4,2.175099,2.480387,2.063673,2.208641,2.095509,1.314383,1.861285,1.821489,6.55884,5.6083,4.300739,3.931779
2014,,Nicaragua,104,22.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,,Pakistan,116,18.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.745,4.274167,1.889167,1.545833,1.443333,8.1775,6.374167,1.379167,74.17917,3.674167,1.980833,1.0025,1,1.678333,1.285,9.5975,1.470833,1.58,1.639167,1.789167,1.818333,2.9525,1.284167,2.796667,2.664167,7.83,7.974167,5.811667,1.636667,1.505,1.843333,4.149167,7.478333,0.925,1.635,1.060833,2.016667,3.215,5.510833,0.2541667,0.05,0.075,0.1033333,1.331667,7.296667,2.290833,6.7225,2.310833,2,1.4425,1.765833,2.313333,2.921667,2.275833,2.183333,2.2825,2.32,2.855,2.345,2.546667,2.198333,1.360833,1.805833,1.814167,6.871667,5.934167,5.7425,4.411667
2014,47,Norway,16,65.1,30.54,63.45,37.56,4.99,32.15,58.16,83.47,,2.75,2.95,5.65,5.35,3.54,69.03,7.29,4,4.2,15.04,26.55,10,2.58,2.49,3.18,3.18,2.48,2.56,2.78,3.42,2.59,2.64,4.43,2.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,,Oman,30,47.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,51,Peru,48,41.3,69.42,62.31,29.11,50.6,52.61,82.43,81.38,83.62,23.1,7.32,28.81,9.24,16.39,58.9,29.65,28,10.03,11.29,27.35,12.28,2.2,2.21,2.14,2.13,1.98,2.87,1.87,2.81,2.43,2.7,3.52,3.09,1.873554,3.677686,2.353719,1.670248,1.835537,5.031405,5.257025,1.28595,55.84463,3.556198,3.241322,1.084298,1.004959,1.83719,1.679339,8.886777,1.320661,1.76281,1.764463,1.552893,1.391736,2.917355,1.582645,2.782645,2.795868,3.144774,6.695041,4.344628,1.613223,1.472727,1.773554,3.282645,7.105785,5.980165,1.517355,1.133058,1.900826,3.18843,4.560331,0.6702479,0.1016529,0.1066116,0.1752066,1.487603,7.313223,1.999174,6.004959,1.84476,2.287603,1.136364,1.15124,2.43719,4.202479,3.065289,2.390083,-4,2.863636,3.808264,2.409917,2.314876,2.269421,1.290083,1.895868,1.763636,5.444628,5.468595,4.917355,3.518182
2014,507,Panama,66,34.8,54.38,43.26,14.63,19.67,39.49,,,,13.12,4.09,17.06,3.44,26.32,60.23,17.98,16.14,4.24,7.02,12.28,16.21,1.99,2.11,2.95,2.52,1.67,2.78,2.35,2.68,2.36,2.53,4.01,2.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,,Paraguay,88,28.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,63,Philippines,90,28.5,66.15,45.89,37.68,42.84,33.34,81.8,78.13,84.7,8.16,10.52,18.38,6.16,29.36,33.49,15.85,20.78,4.51,7.34,60.97,0.4,2.57,2.42,2.11,2.43,2.89,3.28,2.07,2.92,3.09,2.53,3.12,3.05,1.614167,3.748333,2.304167,1.343333,1.3075,6.958333,6.236667,1.325833,54.38583,2.47,1.7675,1.184167,1.004167,1.8625,1.745,9.449167,1.373333,1.580833,1.713333,1.511667,1.485833,3.034167,1.403333,2.921667,2.624167,7.093333,7.2,5.7875,1.674167,1.605833,1.878333,3.691667,7.335,7.141667,1.583333,1.130833,2.385833,3.266667,4.186667,0.9425,0.4075,0.4316667,0.2358333,1.394167,7.321667,2.7825,6.325,2.46,1.743333,1.3175,1.25,2.545833,3.873333,3.120833,2.096667,-4,2.598333,2.991667,2.053333,2.070833,2.3,1.1075,1.805,1.938333,6.36,6.3575,6.065,4.11
2014,48,Poland,27,49.1,54.3,31.35,51.11,15.56,39.04,63.28,56.45,54.52,5.77,3.58,9.21,7.3,36.75,47.11,12.5,5.95,3.73,27.65,63.51,14.5,2.77,3.07,2.16,2.77,1.75,2.54,2.44,2.77,4.04,2.75,3.79,2.96,1.795031,5.486542,2.275362,1.563147,1.820911,6.532091,4.717391,1.189441,59.52277,3.041408,2.913043,1.106625,0.9782609,1.832298,1.586957,7.732919,1.175983,1.513458,1.797101,2.256729,2.195652,3.812629,1.628364,3.621118,3.23706,7.418219,8.009317,4.309524,1.846791,1.666667,1.589027,3.074534,7.05176,3.909938,1.585921,-0.4006211,2.062112,2.938923,4.246377,0.3995859,0.0621118,0.1138716,0.0569358,1.627329,6.543478,1.609731,5.721532,1.733954,2.120083,1.180124,1.506211,2.539337,3.921325,3.692547,2.178054,-4,2.73913,3.383023,2.610766,2.149068,2.106625,1.389234,1.918219,1.969979,6.052795,5.914079,4.36646,4.540373
2014,974,Qatar,24,52.7,60.94,63.38,25.54,50.36,34.84,75.83,87.06,76.75,11.32,5.39,16.38,3.54,21.53,54.37,19.29,10.32,6.74,44.59,48.11,26.22,2.72,3.15,2.95,2.9,2.72,3.33,2.41,2.95,3.25,2.08,3.44,2.89,1.458491,4.812264,1.618868,1.654717,1.510377,5.885849,4.911321,1.246226,-4,-4,-4,1.060377,-4,1.875472,1.318868,9.741509,1.228302,1.743396,1.821698,2.066038,1.492453,3.916038,1.151887,3.966981,3.876415,8.777358,8.768868,3.513208,1.673585,1.532075,1.806604,3.108491,8.004717,6.166981,1.603774,-0.4377358,-0.3849057,2.282075,6.435849,0.259434,0.1867925,0.3245283,0.2735849,1.05566,7.936792,3.011321,7.729245,1.774528,2.560377,1.065094,1.028302,2.099057,3.333019,2.028302,1.423585,-4,1.565094,3.636792,1.80283,1.498113,1.275472,1.222642,1.833962,1.881132,6.765094,6.379245,5.709434,3.556604
2014,351,Portugal,32,46.9,46.59,22.87,38.38,15.81,28.64,62.23,62.94,69.75,5.83,4.4,9.97,7.58,27.37,49.31,11.68,8.36,2.21,23.03,33.95,21.95,2.73,2.57,2.01,3,2.04,3.04,2.76,3.34,2.4,2.75,4.43,2.55,,,,,,,,,,,,,,,,,,,,,,,,,,7.418219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4,,,,,,,,,,,,
2014,787,Puerto Rico,20,61.7,48.84,25.08,24.01,12.45,20.3,18.51,51.13,72.7,8.8,1.29,10.04,1.27,20.5,51.08,11.13,9.05,1.82,9.34,51.04,15.72,1.96,2.42,1.78,2.56,1.66,3.07,2.28,2.84,2.61,2.3,3.25,2.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4,,,,,,,,,,,,
2014,40,Romania,42,44.6,48.44,32.41,41.25,31.7,28.59,73.64,75.22,71.34,5.33,6.17,11.35,7.6,28.94,49.75,16.02,6.57,4.56,47.17,37.02,29.32,2.43,2.53,2.24,2.51,2.34,2.68,2.59,3.09,3.14,2.86,2.89,2.61,2.210246,3.193613,2.341983,1.58483,1.225549,7.589488,5.9002,1.293413,50.06919,3.729874,2.453094,1.105123,0.9534265,1.678643,1.600133,8.86161,1.344644,1.606121,1.70326,1.950765,2.019295,3.375915,1.472389,3.085828,2.493679,7.055223,7.206254,5.09847,1.877578,1.868263,1.721224,3.257485,6.575516,4.16833,1.411843,1.282102,2.39521,3.244178,4.671324,0.2974052,0.0419162,0.0518962,0.0578842,1.605456,7.754491,1.558217,5.729208,1.899534,2.481703,1.244178,1.215569,2.491683,4.053227,3.618097,2.486361,-4,2.739854,4.015968,2.186294,2.09847,2.086494,1.547572,1.862275,1.883566,5.813706,5.66334,5.073187,2.930805
